Gene	probe_description	biotin.WT.01@1	biotin.bio101@4	biotin.WT.B1@2	biotin.bio1B1@3	biotin.WT.02@1	biotin.bio102@4	biotin.WT.B2@2	biotin.bio1B2@3
17331_at	"contains similarity to a protein kinase domain (Pfam: pkinase.hmm, score: 165.48), to legume lectins beta domain (Pfam: lectin_legB.hmm, score: 125.64) and legume lectins alpha domain (Pfam: lectin_legA.hmm, score: 16.72)"	5.006153129	4.961204966	5.192706043	5.248728259	4.945467589	5.388297221	5.466131266	4.994862449
17332_s_at	pectate lyase like protein	4.708869888	4.857298512	4.853286626	4.990513232	4.57260738	4.874755913	5.369591764	4.610372754
17333_at	RNA-directed DNA polymerase-like protein	4.196603375	4.392367209	4.278730887	4.470955558	4.279104796	4.361388557	4.816447289	4.230000117
17334_at	"Arabidopsis thaliana (clone DW15) zinc-finger protein gene and reverse transcriptase gene, complete cds."	5.562989299	5.669236938	5.653722911	6.221913311	5.532778104	5.887775791	6.258369045	5.623186599
17335_at	"Sequence of BAC F19K23 from Arabidopsis thaliana chromosome 1, complete sequence."	3.901733469	4.237088825	4.063663091	4.339972052	3.911893351	4.382089676	4.507522369	4.105000903
17336_at	hypothetical protein	4.341526686	4.183367152	4.250753264	4.142575838	4.335297308	4.120115716	4.286131051	4.47341929
17337_at	putative non-LTR retroelement reverse transcriptase	3.806430007	3.821882045	3.947586185	3.809894828	3.832257112	3.765022748	3.872522852	3.856574807
17338_at	putative pectinesterase	4.694496751	5.00361706	4.51956412	4.447008985	4.610825419	4.590227749	4.42831785	4.687134765
17339_at	putative peroxidase	4.552060119	4.765762384	4.776270486	4.498514185	4.465615424	4.555136338	4.647324564	4.807585073
17340_at	"contains similarity to the subtilase family of serine proteases (Pfam: subtilase.hmm, score: 47.57); strong similarity to Cucumis melo (muskmelon) cucumisin (GB:D32206)"	4.693497736	4.777077664	4.822846536	4.861096821	4.683748597	4.793550856	4.818502715	4.940078659
17341_at	receptor serine/threonine kinase-like protein	3.88666482	4.031863562	3.962981086	3.972532401	4.039530465	4.005012252	4.028817736	4.166266732
17342_at	Putative monosaccharide transport protein	6.275731057	5.880346967	6.771278891	6.16005249	6.491224002	6.182525565	6.066507574	6.469038201
17343_at	"Arabidopsis thaliana chromosome II BAC F26C24 genomic sequence, complete sequence."	4.356676253	4.455244355	4.466834136	4.398952537	4.435256872	4.515959137	4.393755528	4.580682654
17344_g_at	"Arabidopsis thaliana chromosome II BAC F26C24 genomic sequence, complete sequence."	4.306683227	4.556638542	4.549376721	4.473924915	4.517393462	4.707803021	4.606940001	4.587838806
17345_at	similar to bacterial and fungi pectinesterases	4.614815814	4.759505051	4.803298852	4.622067963	4.757698802	4.684560676	4.906868807	4.794273237
17346_at	subtilisin protease-like	4.423284822	4.4338844	4.480981045	4.422446563	4.32675743	4.503724137	4.543866761	4.502726131
17347_at	pectinesterase like protein	4.791100025	5.017661656	5.069176355	4.861713067	4.759410151	5.017510681	4.947816546	4.901058127
17348_at	Similar to gb|AJ002532 endo-polygalacturonase from Arabidopsis thaliana and is a member of the polygalacturonase family PF|00295.	5.374760827	5.401989167	5.764639284	5.743918851	5.124230038	5.147178262	5.510276714	5.611500832
17349_g_at	Similar to gb|AJ002532 endo-polygalacturonase from Arabidopsis thaliana and is a member of the polygalacturonase family PF|00295.	4.72158018	4.724291652	4.880270515	4.887017307	4.463685337	4.416690409	4.592015293	4.638403667
17350_at	putative kinesin heavy chain	4.4104189	4.52068633	4.726566069	4.667326756	4.494894626	4.519553689	4.550695166	4.513919169
17351_at	malate oxidoreductase (malic enzyme)	5.25156383	5.81473931	5.512535468	5.558841983	5.689691855	5.994119132	5.629879628	5.56633831
17352_at	"Arabidopsis thaliana chromosome II BAC T23A1 genomic sequence, complete sequence."	6.289230996	6.414222145	6.495050941	6.241062086	5.99670743	6.51122342	6.241649706	6.009863523
17353_s_at	"contains similarity to ubiquitin carboxyl-terminal hydrolase family 2 (Pfam:PF00443, score=40.0, E=5.2e-08, N=1) and (Pfam:PF00442, Score=37.9 E=5.3e-10, N=1)"	5.396852871	5.444594111	5.749802145	5.697559598	5.565212138	5.611084545	5.549854598	5.505477325
17354_at	protein kinase - like protein	4.612873264	4.815267254	4.608671367	4.629334223	4.420869091	4.679709321	4.681124741	4.440634487
17355_at	putative protein	4.167916737	4.505899949	4.410203405	4.317170054	4.176110826	4.60847233	4.707770332	4.261363945
17356_at	UTP-glucose glucosyltransferase	4.463441013	5.093560092	4.78114936	4.680646721	4.629890182	4.869007092	5.053133647	4.539637928
17357_i_at	similar to Mx GTP binding proteins	4.329028669	4.49312172	4.580095388	4.527034806	4.402577528	4.572950403	4.836041206	4.342415851
17358_at	putative non-LTR retroelement reverse transcriptase	4.155587394	4.325527335	4.313811816	4.324004187	4.211606223	4.401788713	4.647550486	4.105731865
17359_at	Strong similarity to PFAM PF|00069 Eukaryotic protein kinase domain.	4.120924498	4.30784944	4.336321137	4.305301135	4.181653506	4.406808571	4.661052273	4.206539982
17360_at	Belongs to PF|00004 ATPases associated with various cellular activities.	5.807267219	5.58487079	5.917758228	5.89352696	5.90525449	5.721295151	6.080816039	5.677793462
17361_s_at	"contains similarity to group 1 glycosyl transferases (Pfam: PF00534, E=2.1e-11)"	4.65686427	4.815978913	5.011064264	5.164359812	4.862654554	4.834390384	4.895467368	4.477537003
17362_at	glucosyltransferase	5.826313243	5.645678386	5.672489277	5.781701348	5.965323599	5.817315974	6.0555327	5.558255025
17363_at	putative phosphate transporter	4.703267545	5.142653923	4.856824454	4.987937846	4.736074967	5.054428255	5.260246872	4.731681587
17364_at	Similar to Kinesin proteins; Contains kinesin motor domain protein motif and kinesin heavy chain signature motif	3.91384456	4.053657871	4.06092859	4.147069173	4.017427566	4.203836282	4.37438181	3.86929839
17366_at	Strong similarity to gb|Z70314 heat-shock protein from Arabidopsis thaliana and is a member of the PF|00012 Hsp70 protein family.	4.044103231	3.904931363	4.015375277	4.164730293	3.856311928	4.085647206	4.315784164	3.805925564
17367_s_at	"A.thaliana RH1, TC1, G14587-5, G14587-6, and PRL1 genes."	3.937272769	3.984253642	3.956443219	4.119285256	3.917713803	4.419173195	4.467071085	3.939049067
17368_at	"Arabidopsis thaliana chromosome II BAC F19I3 genomic sequence, complete sequence."	5.761579784	5.818189979	6.04084753	6.183197625	5.554217214	6.119758935	6.428967696	5.770096513
17369_at	putative polygalacturonase	4.747782981	4.687848436	4.743040405	4.619870257	4.659290318	4.524604501	4.756701875	4.914207834
17370_at	Similar to receptor kinase	4.318262729	4.204888653	4.197004667	4.109395197	4.142115694	4.157083654	4.295717804	4.361193178
17371_at	putative receptor-like protein kinase	4.038475487	4.044979554	4.00032614	3.885292357	4.121283568	3.992141471	4.015880455	4.224272748
17372_at	Contains similarity to symbiosis-related like protein F1N20.80 gi|2961343 from A. thaliana BAC gb|AL022140.  EST gb|T04695 comes from this gene.	5.89197216	5.805092053	5.868790313	5.810207358	5.908343532	5.80439679	5.86852211	5.922707744
17373_at	"Arabidopsis thaliana chromosome II BAC F11C10 genomic sequence, complete sequence."	6.706349794	6.135813766	6.151638906	6.182421152	6.069868696	6.054818146	5.667821675	5.935899067
17374_at	hypothetical protein	8.347271216	8.520742922	8.215437673	8.441401994	8.399268214	8.212043984	8.228227459	8.268712638
17375_at	putative poly(A)-binding protein	4.818731151	4.693217398	4.672999336	4.760867182	4.715105954	4.73791863	4.574644785	4.599623613
17376_at	putative protein	5.330539677	5.962258888	5.548466716	5.817582981	5.693875441	5.915492458	5.623268436	5.851420135
17377_g_at	putative protein	4.589038156	4.496028022	4.498314249	4.541358317	4.462220437	4.509235547	4.506959266	4.488592955
17378_at	"Arabidopsis thaliana b-keto acyl reductase (glossy8) mRNA, partial cds."	6.097189315	6.512164795	6.513276472	6.858915316	6.819862232	6.478495174	6.518924407	6.749745537
17379_at	"Arabidopsis thaliana ABA-regulated gene cluster, complete sequence."	8.633209331	7.63245187	8.70192375	8.162188696	7.503805714	7.434683981	7.213879527	6.997932586
17380_at	putative protein	5.571979962	5.300635126	5.042978322	5.210102812	5.0349453	5.530389284	5.154814084	4.992644408
17381_at	putative protein	9.069613753	8.372031816	9.136332614	8.226761847	8.134149388	8.237431589	7.672691671	8.064191605
17382_at	unknown protein	6.040164985	6.331948785	6.334697725	6.492995981	6.206182301	6.113239966	6.235113661	6.506826034
17383_at	putative protein	7.681409751	7.911587801	7.698491355	7.879757677	7.908375186	7.968594725	7.84818804	8.013879942
17384_at	putative protein	8.767691699	9.19168197	8.849947247	9.059538189	8.806278993	8.958078268	8.855319587	9.087330353
17385_at	putative protein	7.680625585	7.586763654	7.742819288	7.808612386	8.188014842	7.472543139	7.771172025	7.995002944
17386_at	putative proline-rich protein	7.733187168	6.597202766	7.936195037	8.024980883	8.37516173	6.84010066	7.983094112	8.190719519
17387_at	unknown protein	4.783193385	4.658425711	4.481278291	4.492997879	4.931970078	4.546182701	4.489642548	4.736768172
17388_at	unknown protein	8.437843542	8.907472772	8.349812085	8.355733224	7.67670463	8.09173705	7.314995964	8.19843752
17389_at	putative protein	10.04520247	10.43615519	10.05934812	10.06817593	10.32375862	10.30958354	10.47352627	10.19111013
17390_at	"Arabidopsis thaliana chromosome II BAC F7B19 genomic sequence, complete sequence."	10.71654979	11.01306374	10.64853679	10.57794696	10.80013823	10.43775688	10.66347498	10.61892269
17391_at	hypothetical protein	9.2149027	8.776926159	8.468036555	8.514626186	8.363813823	8.465113403	8.170617854	8.483217121
17392_at	"Arabidopsis thaliana (strain Columbia) phenylalanine ammonia-lyase (PAL2) gene, complete cds."	8.521505612	8.276066342	8.231954772	8.070174929	8.208513033	8.390814977	7.718397574	7.953271194
17393_at	Rubisco subunit binding-protein beta subunit	9.193744224	9.000522955	8.662161763	8.84792622	9.151105295	8.637970935	8.515331576	8.602577865
17394_s_at	"Arabidopsis thaliana glyceraldehyde-3-phosphate dehydrogenase B subunit (GapB) mRNA, chloroplast gene encoding chloroplast protein, complete cds."	10.71100084	10.81165417	10.48031652	10.42189023	10.56358254	10.6573506	10.38496546	10.30638053
17395_s_at	aspartate aminotransferase	6.987921364	7.85996998	7.115169322	7.201800153	7.307110046	7.58498392	6.850641968	7.04729359
17396_at	"Similar to gb|AJ001706 NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (GapCp1) from Pinus sylvestris and is a member of the PF|00044 glyceraldehyde 3-phosphate dehydrogenase family.  ESTs gb|H37679, gb|R83939 and gb|R30214 come from this gene."	4.364749538	4.519785827	4.323813262	4.395850171	4.44826616	4.322758124	4.010702622	4.400836278
17397_at	"Arabidopsis thaliana SNF1-related protein kinase (AKin10) gene, complete cds."	5.32882745	5.234801797	5.187737144	5.215254662	5.173864108	5.015634491	4.962081347	5.140891055
17398_at	putative protein disulfide-isomerase	6.85543606	7.394431138	6.871813492	7.004062052	6.894379685	7.355933555	6.439661803	6.871966998
17399_at	putative ATP-dependent RNA helicase	6.593843329	6.245665249	6.562526877	6.389506311	6.472213765	6.191274576	5.985040366	6.245339133
17400_s_at	60s ribosomal protein L3	5.830938532	6.161191198	5.980652371	6.057623085	5.945577411	6.057505221	5.908585803	6.016594367
17401_at	putative protein kinase	8.056218422	7.256716045	8.077720426	7.673624427	7.817231906	7.41241037	7.588649627	7.580562166
17402_at	splicing factor-like protein	4.842958194	4.578422834	4.805432664	4.718019967	4.657432178	4.787186643	4.641412901	4.716153416
17403_at	putative cytochrome P450	4.120645137	4.159391475	4.129310195	4.220632044	4.219375603	4.232593605	4.149168967	4.094613305
17404_at	putative cytochrome P450	4.408683019	4.288476581	4.342102466	4.52735521	4.392580904	4.436117751	4.280633026	4.365350344
17405_at	Strong similarity to gb|X97864 cytochrome P450 from Arabidopsis thaliana and is a member of the PF|00067 Cytochrome P450 family.	5.668264208	5.903765412	5.852816361	5.874488071	6.208638316	6.260201649	5.775180101	5.928875693
17406_i_at	"Arabidopsis thaliana DNA for RD29B, RD29A, complete cds."	6.812709527	6.471131005	6.362376677	6.405992548	6.680186761	6.812176286	6.42354702	6.542657483
17407_s_at	"Arabidopsis thaliana DNA for RD29B, RD29A, complete cds."	4.999636125	4.565133775	4.62563684	4.718626675	4.541036783	4.681503167	4.691659359	4.899858125
17408_at	putative glucosyltransferase	5.709707625	5.727952112	5.88078604	6.098180208	6.120443885	5.87809017	5.857098928	5.897122857
17409_at	"A.thaliana histone H3 gene, complete cds."	8.119957157	8.819716195	8.49795106	8.690944865	8.695069824	9.039334949	8.597888939	8.717748032
17410_at	transcription initiation factor II	5.155766703	4.890840402	4.944906793	5.09332395	5.240353801	4.874504504	4.868811106	5.111197757
17411_s_at	A.thaliana mRNA for thylakoid-bound ascorbate peroxidase.	6.59979584	5.571115326	6.603390978	6.750243223	6.470833925	6.348785698	6.17685427	6.299215625
17412_at	"A.thaliana isocitrate lyase gene, 5' end."	5.838390086	5.679296836	5.664344842	5.668315992	5.518692039	5.517461257	5.73908265	5.671274263
17413_s_at	"Arabidopsis thaliana p15a gene, partial."	7.800878547	10.28928895	7.618653442	8.050010048	8.373628569	9.789593672	8.597840883	9.36212903
17414_at	A.thaliana UBC8 gene for ubiquitin conjugating enzyme homolog.	10.2956861	9.766890928	10.38557269	10.35348878	10.47687474	9.664568527	10.58103591	10.3278086
17415_at	"Arabidopsis thaliana gene for ARR1 protein, complete cds."	7.505520884	6.905868464	7.367553022	7.062703941	7.081209343	7.000409787	6.943372965	7.137559169
17416_at	EST gb|ATTS0956 comes from this gene.	7.664135624	6.745794487	7.359699982	7.030483792	7.338793556	6.774385036	6.680317614	6.908505036
17417_at	Strong similarity to Sar1 GTP-binding protein gb|M95795 from A. thaliana.	5.155633054	5.65881359	5.201114023	5.019430941	5.157282589	5.377882131	4.941100432	5.24006146
17418_s_at	putative bHLH transcription factor	7.551696181	7.943504941	7.302011201	7.346808124	7.648479522	7.757818543	7.218225236	7.758032838
17419_at	Similar to glutathione transferase	6.462241358	6.726692342	6.390487744	6.566603622	7.119680992	6.627098405	6.720035411	6.897297791
17420_at	"Very strong similarity to aminomethyltransferase precursor gb|U79769 from Mesembryanthemum crystallinum. ESTs gb|T43167, gb|T21076, gb|H36999,  gb|T22773, gb|N38038, gb|T13742, gb|Z26545, gb|T20753 and gb|W43123 come from this gene."	8.762437177	8.94884526	8.829822046	8.876754658	8.866369278	8.650579484	8.686047819	8.82809435
17421_s_at	"Arabidopsis thaliana chromosome II BAC T3F17 genomic sequence, complete sequence."	8.550718832	8.669561967	8.665728241	8.553329095	8.421021483	8.408582835	8.618077746	8.544157472
17422_at	isoflavone reductase-like protein	4.487937765	4.999369799	5.014285371	4.984877944	4.64646013	4.729362113	4.467343465	4.995730838
17423_s_at	"Arabidopsis thaliana chromosome II BAC T22O13 genomic sequence, complete sequence."	5.439305182	6.014843605	5.536724604	5.407568741	5.9567112	5.513768053	5.171789746	5.494605003
17424_at	"Arabidopsis thaliana AP2 domain containing protein RAP2.2 mRNA, partial cds."	7.124080349	7.168219331	6.662604278	6.767706037	7.418121105	7.107021366	6.591256269	6.874266412
17425_at	ribosomal protein S11-like	6.083839055	6.40911964	5.989281357	6.130400387	6.528805083	6.144765777	5.930249943	6.18275599
17426_at	"Arabidopsis thaliana AP2 domain containing protein RAP2.4 mRNA, partial cds."	9.545148919	9.800033736	8.760204628	9.362190956	8.583543524	9.420037459	8.469168512	9.221256777
17427_at	"Arabidopsis thaliana ubiquitin conjugating enzyme (UBC4) gene, complete cds and flanking regions."	6.335405026	6.225844234	6.317546361	6.293009422	6.395416274	6.007214874	5.873747294	6.436265128
17428_at	phosphoenolpyruvate carboxykinase (ATP)-like	7.40975714	8.263894344	7.541278239	7.358603534	7.049377867	7.421908214	6.646211779	7.138018477
17429_at	"Arabidopsis thaliana translation initiation factor gene, complete cds."	8.770231332	8.498501281	9.065216209	8.968098533	9.105992414	8.258796552	8.81633555	8.73198304
17430_s_at	A.thaliana mRNA for SMT3 protein.	8.678945489	9.090079282	8.729447045	8.722939548	8.808505962	8.452001268	8.803519711	8.980462206
17431_at	putative VAMP (vesicle-associated membrane protein)-associated protein	6.36256663	6.253694813	6.13284325	6.184902095	6.293885433	6.385036833	5.970836526	6.312275883
17432_at	Highly similar to auxin-induced protein (aldo/keto reductase family)	6.166071706	6.552613961	6.258172814	6.286975577	5.950113234	6.174536869	5.961619675	6.088272511
